urn,SchoolName,school_name_gias,LAName,la_name_gias,SchoolType,TotalPupils,TotalExpenditure,TeachingStaffCosts,SupplyTeachingStaffCosts,EducationSupportStaffCosts,AgencySupplyTeachingStaffCosts,EducationalConsultancyCosts,status,URN,PeriodCoveredByReturn,TotalTeachingSupportStaffCosts,TotalNonEducationalSupportStaffCosts,AdministrativeClericalStaffCosts,AuditorsCosts,OtherStaffCosts,ProfessionalServicesNonCurriculumCosts,TotalEducationalSuppliesCosts,ExaminationFeesCosts,LearningResourcesNonIctCosts,LearningResourcesIctCosts,TotalPremisesStaffServiceCosts,CleaningCaretakingCosts,MaintenancePremisesCosts,OtherOccupationCosts,PremisesStaffCosts,TotalUtilitiesCosts,EnergyCosts,WaterSewerageCosts,AdministrativeSuppliesNonEducationalCosts,TotalGrossCateringCosts,TotalNetCateringCosts,CateringStaffCosts,CateringSuppliesCosts,TotalOtherCosts,GroundsMaintenanceCosts,IndirectEmployeeExpenses,InterestChargesLoanBank,OtherInsurancePremiumsCosts,PrivateFinanceInitiativeCharges,RentRatesCosts,SpecialFacilitiesCosts,StaffDevelopmentTrainingCosts,StaffRelatedInsuranceCosts,SupplyTeacherInsurableCosts,CommunityFocusedSchoolStaff,CommunityFocusedSchoolCosts
142560,St Gregory's Catholic Science College,St Gregory's Catholic Science College,Brent,Brent,Academy converter,1161.0,9829634.71,5696711.68,0.0,503000.0,279000.0,55000.0,success,142560.0,12.0,6533711.68,874825.93,754060.48,20134.4,17000.0,83631.04,495496.64,154000.0,341496.64,88006.72,1520000.0,147000.0,1252000.0,14000.0,107000.0,151587.02,151587.02,0.0,55496.64,-16496.64,-16496.64,0.0,-16496.64,127006.72,0.0,0.0,0.0,27000.0,0.0,43000.0,0.0,57006.72,0.0,0.0,,
142584,Burnt Ash Primary School,Burnt Ash Primary School,Bromley,Bromley,Academy converter,429.0,3262000.0,1492000.0,0.0,747000.0,0.0,88000.0,success,142584.0,12.0,2327000.0,319000.0,211000.0,16000.0,48000.0,44000.0,81000.0,0.0,81000.0,33000.0,161000.0,62000.0,16000.0,12000.0,71000.0,41000.0,34000.0,7000.0,63000.0,184000.0,182000.0,0.0,184000.0,53000.0,0.0,4000.0,0.0,10000.0,0.0,5000.0,10000.0,13000.0,0.0,11000.0,,
142586,Leigh Stationers' Primary Academy,Leigh Stationers' Primary Academy,Bexley,Bexley,Academy converter,215.5,1462299.78,970500.79,0.0,15500.79,7000.0,16131.6,success,142586.0,12.0,1009133.18,168509.41,104089.77,1118.61,61844.0,1457.02,49870.62,310.2,49560.42,2094.0,59200.06,18729.83,8740.59,10538.93,21190.72,53582.71,49577.5,4005.2,36747.42,67494.62,67494.62,0.0,67494.62,15667.77,4070.25,4556.83,0.0,0.0,0.0,6476.68,0.0,564.01,0.0,0.0,,
142587,Good Shepherd Catholic Primary and Nursery School,Good Shepherd Catholic Primary and Nursery School,Croydon,Croydon,Academy converter,214.0,1694000.0,719000.0,0.0,310000.0,18000.0,16000.0,success,142587.0,12.0,1063000.0,235000.0,143000.0,12000.0,35000.0,45000.0,42000.0,0.0,42000.0,6000.0,122000.0,33000.0,6000.0,23000.0,60000.0,42000.0,38000.0,4000.0,43000.0,99000.0,95000.0,0.0,99000.0,42000.0,8000.0,0.0,0.0,5000.0,0.0,12000.0,0.0,17000.0,0.0,0.0,,
142610,John Wood School & Nursery,John Wood School & Nursery,Croydon,Croydon,Academy sponsor led,299.5,2295818.47,818764.45,0.0,472000.0,65000.0,36000.0,success,142610.0,12.0,1391764.45,339528.89,183894.16,7079.46,101000.0,47555.28,74000.0,0.0,74000.0,3000.0,171000.0,55000.0,44000.0,18000.0,54000.0,77000.0,66000.0,11000.0,47396.36,123000.0,121000.0,0.0,123000.0,69128.77,18000.0,17000.0,0.0,13188.13,0.0,10000.0,0.0,10564.38,376.26,0.0,,
142627,Menorah High School for Girls,Menorah High School for Girls,Barnet,Barnet,Voluntary aided school,403.0,3620934.0,2555920.0,0.0,272126.0,0.0,25706.0,success,142627.0,12.0,2853752.0,174243.0,174243.0,,0.0,0.0,95115.0,49233.0,45882.0,51970.0,274528.0,63363.0,54766.0,103195.0,53204.0,30371.0,30087.0,284.0,57918.0,4606.0,4606.0,0.0,4606.0,78431.0,0.0,5825.0,0.0,14544.0,37109.0,8602.0,0.0,11899.0,0.0,452.0,0.0,0.0
142632,Portway Primary School,Portway Primary School,Newham,Newham,Academy sponsor led,517.0,4204254.23,2125912.57,81000.0,650000.0,44161.94,159742.21,success,142632.0,12.0,3060816.72,366462.6,207163.81,7549.56,73000.0,78749.23,90548.63,0.0,90548.63,29000.0,247756.99,122000.0,54756.99,0.0,71000.0,82925.21,70841.1,12084.11,24163.34,282193.58,272193.58,0.0,282193.58,20387.16,6193.58,0.0,0.0,12000.0,0.0,0.0,0.0,2193.58,0.0,0.0,,
142636,Claremont Primary School,Claremont Primary School,Barnet,Barnet,Academy converter,272.0,2899746.28,1375663.11,0.0,477434.62,288000.0,77598.25,success,142636.0,12.0,2218695.97,278598.76,150356.1,1382.87,81000.0,45859.79,25165.56,0.0,25165.56,12659.44,100268.59,39636.31,43916.43,16185.59,530.26,63954.47,50238.62,13715.85,158726.22,0.0,-2000.0,0.0,0.0,41677.27,13000.0,3311.36,0.0,8019.76,0.0,8429.89,0.0,8916.26,0.0,0.0,,
142644,Sarah Bonnell School,Sarah Bonnell School,Newham,Newham,Academy converter,1327.0,11755000.83,5848779.46,101000.0,677000.0,880682.58,326471.78,success,142644.0,12.0,7833933.82,1566858.56,799488.16,19377.7,536000.0,211992.7,417974.91,150000.0,267974.91,103000.0,740780.28,328000.0,412780.28,0.0,0.0,366175.9,343978.09,22197.81,303786.76,292496.86,292496.86,0.0,292496.86,129993.73,4496.86,0.0,0.0,60000.0,0.0,59000.0,0.0,6496.86,0.0,0.0,,
142654,Ealing Fields High School,Ealing Fields Church of England High School,Ealing,Ealing,Free schools,741.0,7196051.39,3894475.46,68000.0,499000.0,179944.55,56000.0,success,142654.0,12.0,4697420.01,764713.19,691734.23,9602.93,0.0,63376.04,348195.03,65935.63,282259.4,5000.0,404000.0,209000.0,8000.0,68000.0,119000.0,188162.92,187000.0,1162.92,133695.98,47000.0,47000.0,0.0,47000.0,607864.24,7000.0,45826.64,0.0,22787.13,0.0,520093.05,0.0,12157.43,0.0,0.0,,
142687,Bedelsford School,Bedelsford School,Kingston upon Thames,Kingston upon Thames,Academy special converter,129.0,5922012.47,1528450.86,0.0,2125107.58,582861.12,70000.0,success,142687.0,12.0,4306419.56,704640.1,645747.19,4541.81,0.0,54351.1,196441.56,5000.0,191441.56,10189.24,347128.85,78251.98,147042.0,26527.77,95307.1,77000.0,72000.0,5000.0,57921.76,134946.21,132946.21,0.0,134946.21,87325.18,0.0,17265.53,0.0,10333.99,0.0,15076.28,0.0,44649.39,0.0,0.0,,
142694,Chelsfield Primary School,Chelsfield Primary School,Bromley,Bromley,Academy converter,96.0,753159.0,401043.73,0.0,94000.0,0.0,3212.83,success,142694.0,12.0,498256.56,98498.54,65953.35,1212.83,20000.0,11332.36,28906.71,0.0,28906.71,6000.0,39345.58,13036.2,4905.1,9072.41,12331.87,13000.0,12000.0,1000.0,25026.24,35000.0,34000.0,0.0,35000.0,9125.36,3000.0,46.65,0.0,2892.13,0.0,1000.0,0.0,2186.59,0.0,0.0,,
142697,Darrick Wood Junior School,Darrick Wood Junior School,Bromley,Bromley,Academy converter,378.0,2327458.87,1259734.69,29000.0,223000.0,7000.0,42775.51,success,142697.0,12.0,1561510.2,294775.51,219816.33,4775.51,39000.0,31183.67,89632.65,0.0,89632.65,14000.0,110193.57,29155.99,8899.82,23311.99,48825.77,39000.0,34000.0,5000.0,60040.82,126000.0,125000.0,0.0,126000.0,32306.12,9000.0,2183.67,1000.0,11387.76,0.0,5000.0,0.0,3734.69,0.0,0.0,,
142698,Dysart School,Dysart School,Kingston upon Thames,Kingston upon Thames,Academy special converter,164.0,6859883.95,1903844.5,0.0,1974594.13,1176978.48,112000.0,success,142698.0,12.0,5167417.11,755085.09,697453.79,5774.08,0.0,51857.21,120561.37,1000.0,119561.37,2240.59,326535.78,65405.95,78067.66,24683.25,158378.93,96000.0,87000.0,9000.0,187931.54,107202.93,73202.93,0.0,107202.93,96909.54,3000.0,29407.33,0.0,13967.24,0.0,19166.75,0.0,31368.22,0.0,0.0,,
142699,Eastbury Primary School,Eastbury Primary School,Barking and Dagenham,Barking and Dagenham,Academy converter,798.5,5854593.63,3606692.9,0.0,0.0,130000.0,29525.97,success,142699.0,12.0,3766218.88,812650.32,0.0,4884.02,751041.07,56725.23,120756.94,0.0,120756.94,90409.01,471008.22,174000.0,253343.07,43665.15,0.0,102502.28,102502.28,0.0,149643.55,280525.97,276525.97,0.0,280525.97,60878.47,0.0,601.11,0.0,0.0,0.0,32000.0,0.0,28277.36,0.0,0.0,,
142703,Furness Primary School,Furness Primary School,Brent,Brent,Academy converter,311.5,2251351.69,1160000.0,0.0,464000.0,0.0,0.0,success,142703.0,12.0,1624000.0,298351.69,152000.0,5351.69,141000.0,0.0,28000.0,0.0,28000.0,0.0,184000.0,0.0,57000.0,0.0,127000.0,99000.0,99000.0,0.0,0.0,0.0,-4148.05,0.0,0.0,18000.0,0.0,0.0,0.0,10000.0,0.0,8000.0,0.0,0.0,0.0,0.0,,
142708,Hartley Primary School,Hartley Primary School,Newham,Newham,Academy converter,658.0,5415128.65,2750118.87,0.0,565238.15,506360.65,39483.16,success,142708.0,12.0,3861200.83,327233.05,303295.04,5204.17,-13878.96,32612.81,132986.58,0.0,132986.58,5000.0,391883.18,190000.0,144901.92,8305.65,48675.61,124000.0,120000.0,4000.0,106511.16,370578.24,370578.24,0.0,370578.24,95735.6,0.0,4816.39,0.0,14918.62,0.0,23000.0,0.0,53000.59,0.0,0.0,,
142713,Mayville Primary School,Mayville Academy,Waltham Forest,Waltham Forest,Academy converter,331.0,2924000.0,1060000.0,0.0,740000.0,68000.0,68000.0,success,142713.0,12.0,1936000.0,312000.0,241000.0,25000.0,24000.0,22000.0,84000.0,0.0,84000.0,0.0,168000.0,92000.0,35000.0,0.0,41000.0,91000.0,84000.0,7000.0,146000.0,135000.0,130000.0,0.0,135000.0,52000.0,9000.0,2000.0,0.0,8000.0,0.0,33000.0,0.0,0.0,0.0,0.0,,
142718,Oakington Manor Primary School,Oakington Manor Primary School,Brent,Brent,Academy converter,678.0,4863648.31,3171000.0,0.0,734000.0,0.0,0.0,success,142718.0,12.0,3905000.0,422648.31,289000.0,11648.31,122000.0,0.0,55000.0,0.0,55000.0,0.0,344000.0,0.0,36000.0,0.0,308000.0,96000.0,96000.0,0.0,0.0,0.0,-6851.95,0.0,0.0,41000.0,0.0,0.0,0.0,18000.0,0.0,23000.0,0.0,0.0,0.0,0.0,,
142721,Pratts Bottom Primary School,Pratts Bottom Primary School,Bromley,Bromley,Academy converter,74.0,700942.84,357762.88,26000.0,86000.0,1000.0,10934.89,success,142721.0,12.0,481697.76,63030.13,42297.38,934.89,12000.0,7797.86,39928.09,0.0,39928.09,2000.0,39086.67,10047.17,3179.37,11094.35,14765.77,14000.0,12000.0,2000.0,28791.06,23000.0,23000.0,0.0,23000.0,9409.14,2000.0,2035.96,0.0,2229.35,0.0,1000.0,0.0,2143.83,0.0,0.0,,
142722,Lime Academy Ravensbourne,Lime Academy Ravensbourne,Havering,Havering,Academy special converter,79.0,3555095.25,1222716.32,0.0,1273933.89,0.0,48000.0,success,142722.0,12.0,2544650.21,529674.48,180615.48,1983.26,331184.52,15891.21,104223.01,0.0,104223.01,8230.96,201566.38,14000.0,52000.0,18566.38,117000.0,56000.0,51000.0,5000.0,47469.46,55016.32,49016.32,33016.32,22000.0,8264.44,0.0,0.0,0.0,3264.44,0.0,0.0,5000.0,0.0,0.0,0.0,,
142723,Royal Park Primary Academy,Royal Park Primary Academy,Bexley,Bexley,Academy converter,348.0,2842185.24,1286321.36,0.0,648489.63,90153.55,32597.25,success,142723.0,12.0,2057561.79,221240.82,148278.57,3263.33,0.0,69698.92,92610.34,2474.06,90136.28,9951.65,176245.53,66000.0,23141.53,11104.0,76000.0,64955.54,60125.19,4830.35,52703.89,126214.26,126214.26,0.0,126214.26,40701.41,5030.36,15700.69,0.0,8879.29,0.0,8091.07,3000.0,0.0,0.0,0.0,,
142726,Selwyn Primary School,Selwyn Primary School,Newham,Newham,Academy converter,438.5,4067365.77,1885815.59,0.0,995000.0,80530.0,144477.67,success,142726.0,12.0,3105823.27,288763.74,211709.54,6403.26,12000.0,58650.94,84313.49,0.0,84313.49,17000.0,234363.63,119000.0,40363.63,0.0,75000.0,43444.44,40404.03,3040.4,33164.65,244164.19,238164.19,0.0,244164.19,16328.37,4164.19,0.0,0.0,10000.0,0.0,0.0,0.0,2164.19,0.0,0.0,,
142727,Southgate School,Southgate School,Enfield,Enfield,Academy converter,1459.0,10680478.04,6825378.63,0.0,935749.55,161374.78,29616.23,success,142727.0,12.0,7952119.19,769030.82,643674.03,10868.48,83000.0,31488.31,553745.95,174124.33,379621.63,37000.0,525000.0,250000.0,28000.0,81000.0,166000.0,294000.0,280000.0,14000.0,262832.52,139000.0,113000.0,0.0,139000.0,147749.55,7000.0,40749.55,0.0,37000.0,0.0,63000.0,0.0,0.0,0.0,0.0,,
142729,St Aidan's Catholic Primary School,St Aidan's Catholic Primary School,Croydon,Croydon,Academy converter,221.0,1519000.0,596000.0,0.0,250000.0,20000.0,55000.0,success,142729.0,12.0,921000.0,211000.0,151000.0,13000.0,21000.0,26000.0,65000.0,0.0,65000.0,13000.0,91000.0,4000.0,9000.0,12000.0,66000.0,62000.0,58000.0,4000.0,25000.0,100000.0,99000.0,60000.0,40000.0,31000.0,4000.0,1000.0,0.0,6000.0,0.0,10000.0,1000.0,9000.0,0.0,0.0,,
142731,St Chad's Catholic Primary School,St Chad's Catholic Primary School,Croydon,Croydon,Academy converter,329.5,2742000.0,753000.0,0.0,499000.0,334000.0,38000.0,success,142731.0,12.0,1624000.0,161000.0,114000.0,17000.0,27000.0,3000.0,47000.0,0.0,47000.0,24000.0,562000.0,10000.0,437000.0,16000.0,99000.0,47000.0,40000.0,7000.0,77000.0,154000.0,149000.0,80000.0,74000.0,46000.0,5000.0,0.0,0.0,12000.0,0.0,12000.0,0.0,17000.0,0.0,0.0,,
142740,St Philip's School,St Philip's School,Kingston upon Thames,Kingston upon Thames,Academy special converter,182.0,5211215.65,2239046.94,0.0,772330.07,649610.27,62000.0,success,142740.0,12.0,3722987.29,714313.94,663674.33,6407.82,0.0,44231.78,116622.98,9000.0,107622.98,9266.99,161000.0,47000.0,47000.0,28000.0,39000.0,54000.0,51000.0,3000.0,243850.86,62334.96,47334.96,0.0,62334.96,126838.63,5000.0,24537.41,0.0,14292.91,0.0,21270.42,5000.0,30737.9,26000.0,0.0,,
142743,The Highway Primary School,The Highway Primary School,Bromley,Bromley,Academy converter,212.0,1549853.38,792888.24,14000.0,214000.0,3000.0,15678.33,success,142743.0,12.0,1039566.57,200059.28,124230.32,2678.33,44000.0,29150.63,33793.97,0.0,33793.97,3000.0,93265.43,23144.47,4611.83,20288.95,45220.17,35000.0,29000.0,6000.0,43266.28,73000.0,73000.0,0.0,73000.0,28901.85,11000.0,3103.01,0.0,6386.78,0.0,6000.0,1000.0,1412.05,0.0,0.0,,
142750,Victor Seymour Infants' School,Victor Seymour Infants' School,Sutton,Sutton,Academy converter,311.5,2246645.38,990658.45,0.0,519205.81,48.3,28513.48,success,142750.0,12.0,1538426.04,273862.21,191521.98,1239.76,73000.0,8100.46,35257.61,0.0,35257.61,9620.94,155334.55,50049.2,60059.04,0.0,45226.31,39029.52,39029.52,0.0,67351.81,94427.73,91046.55,59186.21,35241.51,33334.98,15305.92,0.0,0.0,6762.35,0.0,2882.05,0.0,8384.67,0.0,0.0,,
142772,Ashmole Primary School,Ashmole Primary School,Barnet,Barnet,Free schools,421.0,3029556.65,1099778.26,0.0,763000.0,79000.0,73000.0,success,142772.0,12.0,2014778.26,304824.35,166015.22,4942.17,8589.57,125277.39,125000.0,0.0,125000.0,12223.48,175815.34,45000.0,55000.0,15000.0,60815.34,74000.0,70000.0,4000.0,74732.17,177000.0,162000.0,76000.0,101000.0,71183.04,0.0,0.0,0.0,10000.0,0.0,0.0,41000.0,20183.04,0.0,0.0,,
142781,Logic Studio School,Logic Studio School,Hounslow,Hounslow,Studio schools,297.0,2502222.8,1735710.72,0.0,38000.0,0.0,23000.0,success,142781.0,12.0,1796710.72,272593.07,241190.98,4068.49,0.0,27333.6,146000.0,77000.0,69000.0,16000.0,76500.0,27000.0,29000.0,6500.0,14000.0,64000.0,59000.0,5000.0,68940.37,23000.0,23000.0,0.0,23000.0,38478.65,3000.0,239.32,0.0,6000.0,0.0,11000.0,0.0,18239.32,0.0,0.0,,
142861,Krishna Avanti Primary School,Krishna Avanti Primary School,Croydon,Croydon,Free schools,195.0,1579387.19,632445.64,0.0,176000.0,101684.54,1000.0,success,142861.0,12.0,911130.17,222322.32,128626.88,6308.52,68469.37,18917.55,88795.99,0.0,88795.99,0.0,110728.41,40000.0,32145.49,14018.43,24564.49,63000.0,61000.0,2000.0,54404.41,94965.72,91051.95,49671.27,45294.45,34040.17,0.0,0.0,0.0,5582.75,0.0,22245.85,0.0,6211.57,0.0,0.0,,
142864,Pinner High School,Pinner High School,Harrow,Harrow,Free schools,1142.0,9507000.0,5190000.0,0.0,1204000.0,133000.0,86000.0,success,142864.0,12.0,6613000.0,979000.0,793000.0,16000.0,56000.0,114000.0,464000.0,136000.0,328000.0,43000.0,689000.0,166000.0,80000.0,31000.0,412000.0,160000.0,154000.0,6000.0,241000.0,146000.0,55000.0,0.0,146000.0,172000.0,34000.0,13000.0,0.0,28000.0,0.0,28000.0,0.0,69000.0,0.0,0.0,,
142874,One Degree Academy,One Degree Academy,Enfield,Enfield,Free schools,362.0,2518000.0,996000.0,0.0,548000.0,40000.0,23000.0,success,142874.0,12.0,1607000.0,289000.0,232000.0,19000.0,19000.0,19000.0,160000.0,0.0,160000.0,15000.0,116000.0,60000.0,16000.0,4000.0,36000.0,8000.0,8000.0,0.0,110000.0,169000.0,168000.0,0.0,169000.0,44000.0,8000.0,25000.0,0.0,7000.0,0.0,0.0,0.0,4000.0,0.0,0.0,,
142875,"Galleywall Primary, City of London Academy","Galleywall Primary, City of London Academy",Southwark,Southwark,Free schools,370.0,3281264.62,1510615.96,0.0,600900.43,214830.55,99954.24,success,142875.0,12.0,2426301.18,397809.52,317278.91,-3679.65,33000.0,51210.27,47457.64,0.0,47457.64,17000.0,177150.83,8000.0,107843.57,19307.26,42000.0,32000.0,31000.0,1000.0,127531.85,4000.0,4000.0,0.0,4000.0,52013.61,2000.0,13327.15,0.0,9045.76,0.0,10000.0,0.0,17640.69,0.0,0.0,,
142879,Canary Wharf College Crossharbour,Canary Wharf College Crossharbour,Tower Hamlets,Tower Hamlets,Free schools,484.0,5284353.49,1759000.0,0.0,193000.0,347838.93,0.0,success,142879.0,12.0,2299838.93,1200564.17,1065857.88,7920.76,0.0,126785.53,345253.23,41000.0,304253.23,0.0,424583.89,169000.0,219583.89,0.0,36000.0,169691.22,169691.22,0.0,148918.17,215000.0,98000.0,0.0,215000.0,480503.88,0.0,0.0,0.0,8833.76,0.0,402250.65,0.0,69419.47,0.0,0.0,,
142885,Concordia Academy,Concordia Academy,Havering,Havering,Free schools,472.0,2920765.7,1199244.96,0.0,716000.0,150158.5,4069.16,success,142885.0,12.0,2069472.62,244210.37,227037.46,1553.31,8553.31,7066.28,147844.38,0.0,147844.38,29501.44,110448.7,4620.67,44601.73,9279.27,51947.03,72000.0,59000.0,13000.0,-2426.51,205887.61,205887.61,2144.09,203743.52,43827.09,115.27,0.0,1360.23,10000.0,0.0,23000.0,0.0,9351.59,0.0,0.0,,
142887,Global Academy,Global Academy,Hillingdon,Hillingdon,University technical college,419.0,3626000.0,1804000.0,0.0,443000.0,54000.0,133000.0,success,142887.0,12.0,2434000.0,257000.0,102000.0,21000.0,0.0,134000.0,280000.0,94000.0,186000.0,14000.0,221000.0,41000.0,122000.0,17000.0,41000.0,138000.0,134000.0,4000.0,143000.0,34000.0,34000.0,0.0,34000.0,105000.0,0.0,2000.0,0.0,8000.0,0.0,53000.0,0.0,42000.0,0.0,0.0,,
142889,Edison Primary School,Edison Primary School,Hounslow,Hounslow,Free schools,398.0,2644000.0,1082000.0,0.0,132000.0,511000.0,0.0,success,142889.0,12.0,1725000.0,247000.0,137000.0,27000.0,53000.0,30000.0,117000.0,0.0,117000.0,0.0,146000.0,3000.0,95000.0,9000.0,39000.0,57000.0,57000.0,0.0,123000.0,188000.0,187000.0,0.0,188000.0,41000.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,,
142896,Atam Academy,Atam Academy,Redbridge,Redbridge,Free schools,1050.5,7456100.26,3064000.0,0.0,1211105.46,602000.0,106553.95,success,142896.0,12.0,4983659.42,783291.93,770157.11,10850.5,0.0,2284.32,279142.16,75000.0,204142.16,78566.19,359764.03,126000.0,72000.0,50000.0,111764.03,127000.0,127000.0,0.0,244681.44,339142.16,41142.16,134000.0,205142.16,260852.95,12000.0,0.0,0.0,29142.16,0.0,88000.0,0.0,131710.79,0.0,0.0,,
142897,Langley Park Primary School,Langley Park Primary School,Bromley,Bromley,Free schools,394.0,2501596.68,946274.81,0.0,477000.0,42000.0,1000.0,success,142897.0,12.0,1466274.81,431353.33,331971.6,3259.01,76228.15,19894.57,180216.05,0.0,180216.05,22048.64,82132.98,34000.0,21000.0,0.0,27132.98,95000.0,90000.0,5000.0,-1323.7,158000.0,158000.0,0.0,158000.0,67894.57,34739.75,0.0,0.0,9144.69,0.0,11583.7,0.0,12426.42,0.0,0.0,,
142903,London Design and Engineering UTC,London Design and Engineering UTC,Newham,Newham,University technical college,763.0,7062000.0,3547000.0,0.0,874000.0,146000.0,141000.0,success,142903.0,12.0,4708000.0,860000.0,412000.0,19000.0,219000.0,210000.0,334000.0,173000.0,161000.0,103000.0,384000.0,151000.0,123000.0,0.0,110000.0,158000.0,144000.0,14000.0,209000.0,264000.0,187000.0,0.0,264000.0,42000.0,-35000.0,0.0,0.0,27000.0,0.0,16000.0,0.0,34000.0,0.0,0.0,,
142904,Saint Jerome Church of England Bilingual School,Saint Jerome Church of England Bilingual School,Harrow,Harrow,Free schools,411.0,2733000.0,1355000.0,0.0,530000.0,174000.0,3000.0,success,142904.0,12.0,2062000.0,180000.0,165000.0,15000.0,0.0,0.0,53000.0,0.0,53000.0,6000.0,230000.0,5000.0,7000.0,35000.0,183000.0,79000.0,73000.0,6000.0,1000.0,79000.0,78000.0,0.0,79000.0,43000.0,0.0,0.0,0.0,9000.0,0.0,14000.0,10000.0,7000.0,3000.0,0.0,,
142908,Greatfields School,Greatfields School,Barking and Dagenham,Barking and Dagenham,Free schools,1169.0,10230037.71,5710190.36,0.0,0.0,783000.0,130770.02,success,142908.0,12.0,6623960.38,1248647.13,0.0,8150.18,1148875.41,91621.53,508500.14,130000.0,378500.14,107950.69,606275.31,212000.0,365970.02,28305.28,0.0,338042.07,338042.07,0.0,296141.9,380770.02,154770.02,0.0,380770.02,119750.07,0.0,4880.02,0.0,0.0,0.0,58000.0,0.0,56870.05,0.0,0.0,,
142928,Vanguard School,Vanguard School,Lambeth,Lambeth,Free schools special,64.0,3749931.76,887000.0,0.0,439000.0,80000.0,26824.74,success,142928.0,12.0,1432824.74,1621865.98,989360.82,16494.85,552865.98,63144.33,103938.14,11000.0,92938.14,36247.42,190488.46,37844.38,23110.95,63533.14,66000.0,67000.0,63000.0,4000.0,181917.53,77742.27,64742.27,53000.0,24742.27,37907.22,9000.0,17989.69,0.0,0.0,0.0,0.0,0.0,10917.53,0.0,0.0,,
142966,Drapers' Brookside Infant School,Drapers' Brookside Infant School,Havering,Havering,Academy converter,206.5,3672014.58,1345896.5,0.0,896000.0,465150.15,0.0,success,142966.0,12.0,2707046.65,276045.19,243594.75,2924.2,7258.02,22268.22,168010.2,0.0,168010.2,59333.82,50000.0,12000.0,37000.0,1000.0,0.0,84000.0,84000.0,0.0,81816.33,171000.0,171000.0,0.0,171000.0,74762.39,0.0,0.0,0.0,35000.0,0.0,11418.37,0.0,28344.02,0.0,0.0,,
143020,"City of London Primary Academy, Islington","City of London Primary Academy, Islington",Islington,Islington,Free schools,312.0,2633459.08,1130816.7,0.0,440937.66,68543.6,17961.41,success,143020.0,12.0,1658259.37,315628.57,263808.16,2270.13,25000.0,24550.28,54385.9,0.0,54385.9,11000.0,259530.7,9000.0,239454.88,11075.81,0.0,67000.0,62000.0,5000.0,94956.59,131000.0,129000.0,0.0,131000.0,41697.96,0.0,13119.11,0.0,8038.59,0.0,13000.0,0.0,7540.26,0.0,0.0,,
143022,The Richmond upon Thames School,The Richmond upon Thames School,Richmond upon Thames,Richmond upon Thames,Free schools,741.0,6897000.0,3537000.0,0.0,631000.0,142000.0,108000.0,success,143022.0,12.0,4418000.0,763000.0,702000.0,15000.0,0.0,46000.0,495000.0,85000.0,410000.0,152000.0,417000.0,104000.0,87000.0,42000.0,184000.0,139000.0,131000.0,8000.0,144000.0,221000.0,8000.0,0.0,221000.0,148000.0,4000.0,0.0,0.0,21000.0,0.0,41000.0,0.0,82000.0,0.0,0.0,,
143033,Clare House Primary School,Clare House Primary School,Bromley,Bromley,Academy converter,418.0,2596421.57,1051657.04,0.0,603000.0,40000.0,3000.0,success,143033.0,12.0,1697657.04,402273.33,336579.01,3457.53,33130.37,29106.42,64290.12,0.0,64290.12,1051.6,105442.31,33000.0,16000.0,0.0,56442.31,84000.0,79000.0,5000.0,9600.74,174000.0,174000.0,0.0,174000.0,58106.42,25089.38,0.0,0.0,9701.73,0.0,10619.26,0.0,12696.05,0.0,0.0,,
143079,Windrush Thamesmead Primary School,Windrush Thamesmead Primary School,Greenwich,Greenwich,Academy converter,783.0,6369969.11,2941609.0,0.0,1159000.0,320000.0,193000.0,success,143079.0,12.0,4613609.0,398579.88,170579.88,20000.0,198000.0,10000.0,128000.0,0.0,128000.0,3000.0,529000.0,173000.0,213000.0,0.0,143000.0,139000.0,125000.0,14000.0,178780.23,313000.0,311000.0,0.0,313000.0,67000.0,3000.0,2000.0,0.0,21000.0,0.0,22000.0,0.0,19000.0,0.0,0.0,,
143082,Bishop Douglass School Finchley,Bishop Douglass School Finchley,Barnet,Barnet,Academy converter,1003.0,8988000.0,4850000.0,0.0,654000.0,542000.0,63000.0,success,143082.0,12.0,6109000.0,618000.0,550000.0,5000.0,11000.0,52000.0,562000.0,191000.0,371000.0,105000.0,539000.0,185000.0,200000.0,30000.0,124000.0,204000.0,186000.0,18000.0,329000.0,388000.0,200000.0,0.0,388000.0,134000.0,8000.0,40000.0,0.0,32000.0,0.0,0.0,0.0,54000.0,0.0,0.0,,
